,zipcode,city,state,metro,county,month,avg_house_size_sales,avg_house_size_rental
19028,70454,Ponchatoula,LA,Hammond,Tangipahoa,3.0,1907.764475,0.0
19029,70454,Ponchatoula,LA,Hammond,Tangipahoa,4.0,1877.716013,0.0
19030,70454,Ponchatoula,LA,Hammond,Tangipahoa,5.0,1914.60144,0.0
19031,70454,Ponchatoula,LA,Hammond,Tangipahoa,6.0,1943.7107620000002,0.0
19032,70454,Ponchatoula,LA,Hammond,Tangipahoa,7.0,1936.701588,0.0
19033,30005,Alpharetta,GA,Atlanta,Fulton,1.0,2999.793468,1225.1637150000001
19034,30005,Alpharetta,GA,Atlanta,Fulton,2.0,2986.836319,1236.931374
19035,30005,Alpharetta,GA,Atlanta,Fulton,3.0,2989.7296890000002,1188.639885
19036,30005,Alpharetta,GA,Atlanta,Fulton,4.0,3097.413355,1174.483732
19037,30005,Alpharetta,GA,Atlanta,Fulton,5.0,3046.338517,1192.857497
19038,30005,Alpharetta,GA,Atlanta,Fulton,6.0,3067.548543,1221.828021
19039,30005,Alpharetta,GA,Atlanta,Fulton,7.0,3008.434886,1253.023782
19040,55432,Fridley,MN,Minneapolis-St Paul,Anoka,1.0,1192.892678,0.0
19041,55432,Fridley,MN,Minneapolis-St Paul,Anoka,2.0,1124.727776,0.0
19042,55432,Fridley,MN,Minneapolis-St Paul,Anoka,3.0,1093.797532,0.0
19043,55432,Fridley,MN,Minneapolis-St Paul,Anoka,4.0,1149.2261310000001,0.0
19044,55432,Fridley,MN,Minneapolis-St Paul,Anoka,5.0,1102.4297279999998,0.0
19045,55432,Fridley,MN,Minneapolis-St Paul,Anoka,6.0,1131.8153849999999,0.0
19046,55432,Fridley,MN,Minneapolis-St Paul,Anoka,7.0,1131.8153849999999,0.0
19047,53216,Milwaukee,WI,Milwaukee,Milwaukee,1.0,0.0,0.0
19048,53216,Milwaukee,WI,Milwaukee,Milwaukee,2.0,0.0,0.0
19049,53216,Milwaukee,WI,Milwaukee,Milwaukee,3.0,0.0,0.0
19050,53216,Milwaukee,WI,Milwaukee,Milwaukee,4.0,0.0,0.0
19051,53216,Milwaukee,WI,Milwaukee,Milwaukee,5.0,0.0,0.0
19052,53216,Milwaukee,WI,Milwaukee,Milwaukee,6.0,0.0,0.0
19053,53216,Milwaukee,WI,Milwaukee,Milwaukee,7.0,0.0,0.0
19054,95382,Turlock,CA,Modesto,Stanislaus,1.0,1822.7271289999999,0.0
19055,95382,Turlock,CA,Modesto,Stanislaus,2.0,1842.9529690000002,0.0
19056,95382,Turlock,CA,Modesto,Stanislaus,3.0,1843.8801859999999,0.0
19057,95382,Turlock,CA,Modesto,Stanislaus,4.0,1871.6936050000002,0.0
19058,95382,Turlock,CA,Modesto,Stanislaus,5.0,1911.976436,0.0
19059,95382,Turlock,CA,Modesto,Stanislaus,6.0,1870.009904,0.0
19060,95382,Turlock,CA,Modesto,Stanislaus,7.0,1923.677091,0.0
19061,71107,Shreveport,LA,Shreveport,Caddo,1.0,1582.0434779999998,0.0
19062,71107,Shreveport,LA,Shreveport,Caddo,2.0,1578.479806,0.0
19063,71107,Shreveport,LA,Shreveport,Caddo,3.0,1558.189176,0.0
19064,71107,Shreveport,LA,Shreveport,Caddo,4.0,1537.125724,0.0
19065,71107,Shreveport,LA,Shreveport,Caddo,5.0,1543.226345,0.0
19066,71107,Shreveport,LA,Shreveport,Caddo,6.0,1561.428244,0.0
19067,71107,Shreveport,LA,Shreveport,Caddo,7.0,1561.9762349999999,0.0
19068,80120,Littleton,CO,Denver,Arapahoe,1.0,1510.632911,987.8260869999999
19069,80120,Littleton,CO,Denver,Arapahoe,2.0,1680.6702,1022.421525
19070,80120,Littleton,CO,Denver,Arapahoe,3.0,1659.724804,916.7342512
19071,80120,Littleton,CO,Denver,Arapahoe,4.0,1555.783226,933.3333332999998
19072,80120,Littleton,CO,Denver,Arapahoe,5.0,1589.87218,929.3478261
19073,80120,Littleton,CO,Denver,Arapahoe,6.0,1486.863158,916.3043478
19074,80120,Littleton,CO,Denver,Arapahoe,7.0,1435.147727,905.2956491
19075,30265,Newnan,GA,Atlanta,Coweta,1.0,2118.486968,0.0
19076,30265,Newnan,GA,Atlanta,Coweta,2.0,2142.527854,0.0
19077,30265,Newnan,GA,Atlanta,Coweta,3.0,2139.327966,0.0
19078,30265,Newnan,GA,Atlanta,Coweta,4.0,2181.804662,0.0
19079,30265,Newnan,GA,Atlanta,Coweta,5.0,2225.458678,0.0
19080,30265,Newnan,GA,Atlanta,Coweta,6.0,2284.645375,0.0
19081,30265,Newnan,GA,Atlanta,Coweta,7.0,2390.6374960000003,0.0
19082,77304,Conroe,TX,Houston,Montgomery,1.0,2197.813725,763.6032757
19083,77304,Conroe,TX,Houston,Montgomery,2.0,2165.5690059999997,800.0
19084,77304,Conroe,TX,Houston,Montgomery,3.0,2181.8264280000003,760.7458292
19085,77304,Conroe,TX,Houston,Montgomery,4.0,2288.565514,779.9268293
19086,77304,Conroe,TX,Houston,Montgomery,5.0,2225.083462,777.2727272999999
19087,77304,Conroe,TX,Houston,Montgomery,6.0,2267.193158,730.1275760999999
19088,77304,Conroe,TX,Houston,Montgomery,7.0,2335.493303,760.7458292
19089,27253,Graham,NC,Burlington,Alamance,1.0,1639.4415279999998,0.0
19090,27253,Graham,NC,Burlington,Alamance,2.0,1709.754949,0.0
19091,27253,Graham,NC,Burlington,Alamance,3.0,1577.447424,0.0
19092,27253,Graham,NC,Burlington,Alamance,4.0,1626.161544,0.0
19093,27253,Graham,NC,Burlington,Alamance,5.0,1581.638461,0.0
19094,27253,Graham,NC,Burlington,Alamance,6.0,1568.0,0.0
19095,27253,Graham,NC,Burlington,Alamance,7.0,1623.0943710000001,0.0
19096,95351,Modesto,CA,Modesto,Stanislaus,1.0,1274.647935,0.0
19097,95351,Modesto,CA,Modesto,Stanislaus,2.0,1284.265047,0.0
19098,95351,Modesto,CA,Modesto,Stanislaus,3.0,1201.515387,0.0
19099,95351,Modesto,CA,Modesto,Stanislaus,4.0,1185.5673470000002,0.0
19100,95351,Modesto,CA,Modesto,Stanislaus,5.0,1260.1652,0.0
19101,95351,Modesto,CA,Modesto,Stanislaus,6.0,1219.5011960000002,0.0
19102,95351,Modesto,CA,Modesto,Stanislaus,7.0,1214.5391789999999,0.0
19103,95361,Oakdale,CA,Modesto,Stanislaus,1.0,2019.713141,0.0
19104,95361,Oakdale,CA,Modesto,Stanislaus,2.0,2045.758363,0.0
19105,95361,Oakdale,CA,Modesto,Stanislaus,3.0,1975.8950739999998,0.0
19106,95361,Oakdale,CA,Modesto,Stanislaus,4.0,2028.1468100000002,0.0
19107,95361,Oakdale,CA,Modesto,Stanislaus,5.0,2016.843305,0.0
19108,95361,Oakdale,CA,Modesto,Stanislaus,6.0,2034.4747940000002,0.0
19109,95361,Oakdale,CA,Modesto,Stanislaus,7.0,2004.789445,0.0
19110,93245,Lemoore,CA,Hanford,Kings,1.0,1564.499104,0.0
19111,93245,Lemoore,CA,Hanford,Kings,2.0,1555.035969,0.0
19112,93245,Lemoore,CA,Hanford,Kings,3.0,1589.6023810000002,0.0
19113,93245,Lemoore,CA,Hanford,Kings,4.0,1599.912,0.0
19114,93245,Lemoore,CA,Hanford,Kings,5.0,1580.4472269999999,0.0
19115,93245,Lemoore,CA,Hanford,Kings,6.0,1602.684202,0.0
19116,93245,Lemoore,CA,Hanford,Kings,7.0,1590.259951,0.0
19117,75238,Dallas,TX,Dallas-Fort Worth,Dallas,1.0,1855.5428570000001,654.1587988
19118,75238,Dallas,TX,Dallas-Fort Worth,Dallas,2.0,2015.0,632.3178807999999
19119,75238,Dallas,TX,Dallas-Fort Worth,Dallas,3.0,1955.822622,641.1998313999999
19120,75238,Dallas,TX,Dallas-Fort Worth,Dallas,4.0,1952.650685,666.0
19121,75238,Dallas,TX,Dallas-Fort Worth,Dallas,5.0,1885.7104010000003,668.8068182
19122,75238,Dallas,TX,Dallas-Fort Worth,Dallas,6.0,1920.5438559999998,673.0397727000001
19123,75238,Dallas,TX,Dallas-Fort Worth,Dallas,7.0,1924.3707140000001,629.6157275
19124,91789,Walnut,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1.0,2502.559646,1881.1572780000001
19125,91789,Walnut,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2.0,2589.07627,1808.1713719999998
19126,91789,Walnut,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3.0,2514.276562,1814.223473
19127,91789,Walnut,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4.0,2455.156975,1841.953333
19128,91789,Walnut,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5.0,2460.926612,1899.7742690000002
19129,91789,Walnut,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6.0,2521.277902,1770.45137
19130,91789,Walnut,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7.0,2540.7761800000003,1740.6654649999998
19131,67846,Garden City,KS,Garden City,Finney,1.0,1450.606489,0.0
19132,67846,Garden City,KS,Garden City,Finney,2.0,1594.666667,0.0
19133,67846,Garden City,KS,Garden City,Finney,3.0,1462.609971,0.0
19134,67846,Garden City,KS,Garden City,Finney,4.0,1470.796059,0.0
19135,67846,Garden City,KS,Garden City,Finney,5.0,1447.133513,0.0
19136,67846,Garden City,KS,Garden City,Finney,6.0,1382.807476,0.0
19137,67846,Garden City,KS,Garden City,Finney,7.0,1314.4747630000002,0.0
19138,69101,North Platte,NE,North Platte,Lincoln,1.0,1540.641934,0.0
19139,69101,North Platte,NE,North Platte,Lincoln,2.0,1515.0,0.0
19140,69101,North Platte,NE,North Platte,Lincoln,3.0,1572.661157,0.0
19141,69101,North Platte,NE,North Platte,Lincoln,4.0,1645.0,0.0
19142,69101,North Platte,NE,North Platte,Lincoln,5.0,1592.672489,0.0
19143,69101,North Platte,NE,North Platte,Lincoln,6.0,1580.64,0.0
19144,69101,North Platte,NE,North Platte,Lincoln,7.0,1740.243031,0.0
19145,75051,Grand Prairie,TX,Dallas-Fort Worth,Dallas,1.0,1352.95697,0.0
19146,75051,Grand Prairie,TX,Dallas-Fort Worth,Dallas,2.0,1293.575758,0.0
19147,75051,Grand Prairie,TX,Dallas-Fort Worth,Dallas,3.0,1308.029231,0.0
19148,75051,Grand Prairie,TX,Dallas-Fort Worth,Dallas,4.0,1273.804361,0.0
19149,75051,Grand Prairie,TX,Dallas-Fort Worth,Dallas,5.0,1307.429091,0.0
19150,75051,Grand Prairie,TX,Dallas-Fort Worth,Dallas,6.0,1301.449868,0.0
19151,75051,Grand Prairie,TX,Dallas-Fort Worth,Dallas,7.0,1340.8555,0.0
19152,80907,Colorado Springs,CO,Colorado Springs,El Paso,1.0,1378.33682,777.5571003
19153,80907,Colorado Springs,CO,Colorado Springs,El Paso,2.0,1331.0,788.8772297999999
19154,80907,Colorado Springs,CO,Colorado Springs,El Paso,3.0,1430.814954,810.7035175999999
19155,80907,Colorado Springs,CO,Colorado Springs,El Paso,4.0,1341.9857140000001,823.3333332999999
19156,80907,Colorado Springs,CO,Colorado Springs,El Paso,5.0,1484.97314,831.6570542999999
19157,80907,Colorado Springs,CO,Colorado Springs,El Paso,6.0,1402.7071230000001,870.625
19158,80907,Colorado Springs,CO,Colorado Springs,El Paso,7.0,1284.8813949999999,837.7150383
19159,19138,Philadelphia,PA,Philadelphia,Philadelphia,1.0,1141.268076,1050.471204
19160,19138,Philadelphia,PA,Philadelphia,Philadelphia,2.0,1140.643687,1016.675198
19161,19138,Philadelphia,PA,Philadelphia,Philadelphia,3.0,1181.644614,985.6
19162,19138,Philadelphia,PA,Philadelphia,Philadelphia,4.0,1160.613014,1005.4103949999999
19163,19138,Philadelphia,PA,Philadelphia,Philadelphia,5.0,1237.076556,1108.058824
19164,19138,Philadelphia,PA,Philadelphia,Philadelphia,6.0,1238.40456,1164.420457
19165,19138,Philadelphia,PA,Philadelphia,Philadelphia,7.0,1204.363636,1180.159277
19166,44515,Austintown,OH,Youngstown,Mahoning,1.0,1397.98008,0.0
19167,44515,Austintown,OH,Youngstown,Mahoning,2.0,1382.899856,0.0
19168,44515,Austintown,OH,Youngstown,Mahoning,3.0,1474.416882,0.0
19169,44515,Austintown,OH,Youngstown,Mahoning,4.0,1442.268557,0.0
19170,44515,Austintown,OH,Youngstown,Mahoning,5.0,1502.416552,0.0
19171,44515,Austintown,OH,Youngstown,Mahoning,6.0,1446.414539,0.0
19172,44515,Austintown,OH,Youngstown,Mahoning,7.0,1425.256896,0.0
19173,90242,Downey,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1.0,1341.62575,0.0
19174,90242,Downey,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2.0,1485.737705,0.0
19175,90242,Downey,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3.0,1498.770492,0.0
19176,90242,Downey,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4.0,1457.065574,0.0
19177,90242,Downey,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5.0,1457.065574,0.0
19178,90242,Downey,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6.0,1561.327869,0.0
19179,90242,Downey,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7.0,1590.0,0.0
19180,29406,North Charleston,SC,Charleston,Charleston,1.0,1544.988453,0.0
19181,29406,North Charleston,SC,Charleston,Charleston,2.0,1442.089259,0.0
19182,29406,North Charleston,SC,Charleston,Charleston,3.0,1392.640699,0.0
19183,29406,North Charleston,SC,Charleston,Charleston,4.0,1431.819661,0.0
19184,29406,North Charleston,SC,Charleston,Charleston,5.0,1438.631108,0.0
19185,29406,North Charleston,SC,Charleston,Charleston,6.0,1362.96695,0.0
19186,29406,North Charleston,SC,Charleston,Charleston,7.0,1360.386473,0.0
19187,98662,Five Corners,WA,Portland,Clark,1.0,2098.313443,1235.308202
19188,98662,Five Corners,WA,Portland,Clark,2.0,2063.786273,1244.1722949999998
19189,98662,Five Corners,WA,Portland,Clark,3.0,1967.645636,1249.7235380000002
19190,98662,Five Corners,WA,Portland,Clark,4.0,2042.5957640000001,1282.446634
19191,98662,Five Corners,WA,Portland,Clark,5.0,2010.490137,1259.43461
19192,98662,Five Corners,WA,Portland,Clark,6.0,2018.363139,1246.5990630000001
19193,98662,Five Corners,WA,Portland,Clark,7.0,2004.988682,1238.287449
19194,49426,Hudsonville,MI,Grand Rapids,Ottawa,1.0,1904.465885,0.0
19195,49426,Hudsonville,MI,Grand Rapids,Ottawa,2.0,2148.1168199999997,0.0
19196,49426,Hudsonville,MI,Grand Rapids,Ottawa,3.0,2270.751879,0.0
19197,49426,Hudsonville,MI,Grand Rapids,Ottawa,4.0,2395.007621,0.0
19198,49426,Hudsonville,MI,Grand Rapids,Ottawa,5.0,2165.4196899999997,0.0
19199,49426,Hudsonville,MI,Grand Rapids,Ottawa,6.0,2154.3271210000003,0.0
19200,49426,Hudsonville,MI,Grand Rapids,Ottawa,7.0,2079.096322,0.0
19201,30078,Snellville,GA,Atlanta,Gwinnett,1.0,2750.191777,1985.6271570000001
19202,30078,Snellville,GA,Atlanta,Gwinnett,2.0,2801.867717,1945.8554530000001
19203,30078,Snellville,GA,Atlanta,Gwinnett,3.0,2839.287093,2041.871897
19204,30078,Snellville,GA,Atlanta,Gwinnett,4.0,2882.579298,2028.0885010000002
19205,30078,Snellville,GA,Atlanta,Gwinnett,5.0,2818.6746510000003,1939.289486
19206,30078,Snellville,GA,Atlanta,Gwinnett,6.0,2792.333589,1994.273497
19207,30078,Snellville,GA,Atlanta,Gwinnett,7.0,2803.964077,2080.2525379999997
19208,98030,Kent,WA,Seattle,King,1.0,1693.6417219999998,908.6781399
19209,98030,Kent,WA,Seattle,King,2.0,1730.972752,945.0537634
19210,98030,Kent,WA,Seattle,King,3.0,1778.112253,972.5276685
19211,98030,Kent,WA,Seattle,King,4.0,1768.7575539999998,911.1111110999999
19212,98030,Kent,WA,Seattle,King,5.0,1708.7466670000001,878.4924731000001
19213,98030,Kent,WA,Seattle,King,6.0,1661.2166300000001,959.4451736999999
19214,98030,Kent,WA,Seattle,King,7.0,1614.491201,928.8431360999999
19215,32277,Jacksonville,FL,Jacksonville,Duval,1.0,1895.1734559999998,1391.879699
19216,32277,Jacksonville,FL,Jacksonville,Duval,2.0,1881.4546,1416.816279
19217,32277,Jacksonville,FL,Jacksonville,Duval,3.0,1972.5743690000002,1435.487939
19218,32277,Jacksonville,FL,Jacksonville,Duval,4.0,1990.5668210000001,1418.942749
19219,32277,Jacksonville,FL,Jacksonville,Duval,5.0,1976.837409,1395.190476
19220,32277,Jacksonville,FL,Jacksonville,Duval,6.0,1973.826564,1393.244782
19221,32277,Jacksonville,FL,Jacksonville,Duval,7.0,1995.026755,1381.563559
19222,84065,Riverton,UT,Salt Lake City,Salt Lake,1.0,2557.7460730000003,0.0
19223,84065,Riverton,UT,Salt Lake City,Salt Lake,2.0,2729.8313670000002,0.0
19224,84065,Riverton,UT,Salt Lake City,Salt Lake,3.0,2625.234973,0.0
19225,84065,Riverton,UT,Salt Lake City,Salt Lake,4.0,2652.602978,0.0
19226,84065,Riverton,UT,Salt Lake City,Salt Lake,5.0,2671.645693,0.0
19227,84065,Riverton,UT,Salt Lake City,Salt Lake,6.0,2541.1348160000002,0.0
19228,84065,Riverton,UT,Salt Lake City,Salt Lake,7.0,2550.246719,0.0
19229,15102,Bethel Park,PA,Pittsburgh,Allegheny,1.0,1821.548784,0.0
19230,15102,Bethel Park,PA,Pittsburgh,Allegheny,2.0,1809.432016,0.0
19231,15102,Bethel Park,PA,Pittsburgh,Allegheny,3.0,1831.0165760000002,0.0
19232,15102,Bethel Park,PA,Pittsburgh,Allegheny,4.0,1802.8196260000002,0.0
19233,15102,Bethel Park,PA,Pittsburgh,Allegheny,5.0,1792.448079,0.0
19234,15102,Bethel Park,PA,Pittsburgh,Allegheny,6.0,1786.714148,0.0
19235,15102,Bethel Park,PA,Pittsburgh,Allegheny,7.0,1721.097451,0.0
19236,78628,Georgetown,TX,Austin,Williamson,1.0,2424.5582280000003,0.0
19237,78628,Georgetown,TX,Austin,Williamson,2.0,2456.1950079999997,0.0
19238,78628,Georgetown,TX,Austin,Williamson,3.0,2406.680833,0.0
19239,78628,Georgetown,TX,Austin,Williamson,4.0,2340.842131,0.0
19240,78628,Georgetown,TX,Austin,Williamson,5.0,2301.502015,0.0
19241,78628,Georgetown,TX,Austin,Williamson,6.0,2239.356065,0.0
19242,78628,Georgetown,TX,Austin,Williamson,7.0,2293.530409,0.0
19243,96080,Red Bluff,CA,Red Bluff,Tehama,1.0,1807.0588239999997,0.0
19244,96080,Red Bluff,CA,Red Bluff,Tehama,2.0,1667.508418,0.0
19245,96080,Red Bluff,CA,Red Bluff,Tehama,3.0,1664.345321,0.0
19246,96080,Red Bluff,CA,Red Bluff,Tehama,4.0,1645.55049,0.0
19247,96080,Red Bluff,CA,Red Bluff,Tehama,5.0,1630.721739,0.0
19248,96080,Red Bluff,CA,Red Bluff,Tehama,6.0,1598.9079060000001,0.0
19249,96080,Red Bluff,CA,Red Bluff,Tehama,7.0,1636.72431,0.0
19250,28560,New Bern,NC,New Bern,Craven,1.0,1738.816875,1429.8762570000001
19251,28560,New Bern,NC,New Bern,Craven,2.0,1745.4288179999999,1440.214286
19252,28560,New Bern,NC,New Bern,Craven,3.0,1811.9276949999999,1444.962107
19253,28560,New Bern,NC,New Bern,Craven,4.0,1629.538695,1398.409091
19254,28560,New Bern,NC,New Bern,Craven,5.0,1620.3457859999999,1394.1052630000001
19255,28560,New Bern,NC,New Bern,Craven,6.0,1586.206851,1428.059861
19256,28560,New Bern,NC,New Bern,Craven,7.0,1641.310501,1371.254767
19257,29212,Columbia,SC,Columbia,Richland,1.0,2003.3260480000001,0.0
19258,29212,Columbia,SC,Columbia,Richland,2.0,2013.964789,0.0
19259,29212,Columbia,SC,Columbia,Richland,3.0,1999.064336,0.0
19260,29212,Columbia,SC,Columbia,Richland,4.0,1953.537105,0.0
19261,29212,Columbia,SC,Columbia,Richland,5.0,1901.9538760000003,0.0
19262,29212,Columbia,SC,Columbia,Richland,6.0,2021.6487969999998,0.0
19263,29212,Columbia,SC,Columbia,Richland,7.0,2067.600955,0.0
19264,91773,San Dimas,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1.0,1733.8187850000002,0.0
19265,91773,San Dimas,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2.0,1755.7513379999998,0.0
19266,91773,San Dimas,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3.0,1836.8321579999997,0.0
19267,91773,San Dimas,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4.0,1804.586513,0.0
19268,91773,San Dimas,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5.0,1832.6270559999998,0.0
19269,91773,San Dimas,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6.0,1816.278917,0.0
19270,91773,San Dimas,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7.0,1860.711545,0.0
19271,96002,Redding,CA,Redding,Shasta,1.0,1746.621191,0.0
19272,96002,Redding,CA,Redding,Shasta,2.0,1800.7295589999999,0.0
19273,96002,Redding,CA,Redding,Shasta,3.0,1796.3772760000002,0.0
19274,96002,Redding,CA,Redding,Shasta,4.0,1812.7561719999999,0.0
19275,96002,Redding,CA,Redding,Shasta,5.0,1785.004548,0.0
19276,96002,Redding,CA,Redding,Shasta,6.0,1713.366102,0.0
19277,96002,Redding,CA,Redding,Shasta,7.0,1724.9241600000003,0.0
19278,91711,Claremont,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1.0,1529.074074,0.0
19279,91711,Claremont,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2.0,1489.215694,0.0
19280,91711,Claremont,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3.0,1543.079663,0.0
19281,91711,Claremont,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4.0,1582.474419,0.0
19282,91711,Claremont,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5.0,1635.0401949999998,0.0
19283,91711,Claremont,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6.0,1648.2149259999999,0.0
19284,91711,Claremont,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7.0,1741.268653,0.0
19285,17522,Ephrata,PA,Lancaster,Lancaster,1.0,1065.2709,0.0
19286,17522,Ephrata,PA,Lancaster,Lancaster,2.0,1049.817136,0.0
19287,17522,Ephrata,PA,Lancaster,Lancaster,3.0,1099.498448,0.0
19288,17522,Ephrata,PA,Lancaster,Lancaster,4.0,1100.088574,0.0
19289,17522,Ephrata,PA,Lancaster,Lancaster,5.0,1117.914667,0.0
19290,17522,Ephrata,PA,Lancaster,Lancaster,6.0,1047.530957,0.0
19291,17522,Ephrata,PA,Lancaster,Lancaster,7.0,1063.516364,0.0
19292,33055,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,1.0,1451.001306,0.0
19293,33055,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,2.0,1405.6547369999998,0.0
19294,33055,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,3.0,1452.1519449999998,0.0
19295,33055,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,4.0,1431.581786,0.0
19296,33055,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,5.0,1430.668524,0.0
19297,33055,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,6.0,1489.888889,0.0
19298,33055,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,7.0,1473.859352,0.0
19299,32086,Saint Augustine,FL,Jacksonville,Saint Johns,1.0,1911.112938,0.0
19300,32086,Saint Augustine,FL,Jacksonville,Saint Johns,2.0,1912.2547170000003,0.0
19301,32086,Saint Augustine,FL,Jacksonville,Saint Johns,3.0,1933.050213,0.0
19302,32086,Saint Augustine,FL,Jacksonville,Saint Johns,4.0,1934.889929,0.0
19303,32086,Saint Augustine,FL,Jacksonville,Saint Johns,5.0,1956.175027,0.0
19304,32086,Saint Augustine,FL,Jacksonville,Saint Johns,6.0,1946.6431420000001,0.0
19305,32086,Saint Augustine,FL,Jacksonville,Saint Johns,7.0,1954.8047629999999,0.0
19306,32405,Panama City,FL,Panama City,Bay,1.0,1957.962713,0.0
19307,32405,Panama City,FL,Panama City,Bay,2.0,1927.31283,0.0
19308,32405,Panama City,FL,Panama City,Bay,3.0,1941.4968559999998,0.0
19309,32405,Panama City,FL,Panama City,Bay,4.0,1930.8685059999998,0.0
19310,32405,Panama City,FL,Panama City,Bay,5.0,1894.686829,0.0
19311,32405,Panama City,FL,Panama City,Bay,6.0,1939.8894010000001,0.0
19312,32405,Panama City,FL,Panama City,Bay,7.0,2048.588702,0.0
19313,99508,Anchorage,AK,Anchorage,Anchorage,1.0,2284.7946190000002,782.6086957
19314,99508,Anchorage,AK,Anchorage,Anchorage,2.0,2302.9297070000002,800.0
19315,99508,Anchorage,AK,Anchorage,Anchorage,3.0,2260.677225,864.8648649
19316,99508,Anchorage,AK,Anchorage,Anchorage,4.0,2215.577148,859.0
19317,99508,Anchorage,AK,Anchorage,Anchorage,5.0,2352.9786679999997,817.2043011
19318,99508,Anchorage,AK,Anchorage,Anchorage,6.0,2283.3657510000003,831.25
19319,99508,Anchorage,AK,Anchorage,Anchorage,7.0,2257.533129,831.25
19320,60525,La Grange,IL,Chicago,Cook,1.0,2065.592919,0.0
19321,60525,La Grange,IL,Chicago,Cook,2.0,2088.675532,0.0
19322,60525,La Grange,IL,Chicago,Cook,3.0,1994.982116,0.0
19323,60525,La Grange,IL,Chicago,Cook,4.0,2037.345677,0.0
19324,60525,La Grange,IL,Chicago,Cook,5.0,1988.523378,0.0
19325,60525,La Grange,IL,Chicago,Cook,6.0,1925.352621,0.0
19326,60525,La Grange,IL,Chicago,Cook,7.0,1872.7550010000002,0.0
19327,97304,Salem,OR,Salem,Marion,1.0,2155.766647,0.0
19328,97304,Salem,OR,Salem,Marion,2.0,2175.807765,0.0
19329,97304,Salem,OR,Salem,Marion,3.0,2190.2498969999997,0.0
19330,97304,Salem,OR,Salem,Marion,4.0,2187.791461,0.0
19331,97304,Salem,OR,Salem,Marion,5.0,2157.740938,0.0
19332,97304,Salem,OR,Salem,Marion,6.0,2151.20052,0.0
19333,97304,Salem,OR,Salem,Marion,7.0,2155.466605,0.0
19334,73703,Enid,OK,Enid,Garfield,1.0,2167.508909,1451.839573
19335,73703,Enid,OK,Enid,Garfield,2.0,2220.7770969999997,1588.155
19336,73703,Enid,OK,Enid,Garfield,3.0,2087.136362,1567.391234
19337,73703,Enid,OK,Enid,Garfield,4.0,2118.742824,1547.294118
19338,73703,Enid,OK,Enid,Garfield,5.0,2000.1938670000002,1498.769592
19339,73703,Enid,OK,Enid,Garfield,6.0,2038.137368,1495.0
19340,73703,Enid,OK,Enid,Garfield,7.0,2056.106851,1410.065866
19341,98290,Snohomish,WA,Seattle,Snohomish,1.0,2156.625158,0.0
19342,98290,Snohomish,WA,Seattle,Snohomish,2.0,2155.6599850000002,0.0
19343,98290,Snohomish,WA,Seattle,Snohomish,3.0,2312.3881109999998,0.0
